geogname,lcsh,United States--Foreign relations--France.,United States,geographic,Foreign relations,topical,France.,geographic
geogname,lcsh,United States--Politics and government--1815-1861.,United States,geographic,Politics and government,topical,1815-1861.,temporal
geogname,lcsh,"Fenton (Mich.)--Buildings, structures, etc.",Fenton (Mich.),geographic,"Buildings, structures, etc.",topical
geogname,lcsh,"Geddes (Mich.)--Buildings, structures, etc.",Geddes (Mich.),geographic,"Buildings, structures, etc.",topical
geogname,lcsh,"Gogebic County (Mich.)--Buildings, structures, etc.",Gogebic County (Mich.),geographic,"Buildings, structures, etc.",topical
geogname,lcsh,"Grand Rapids (Mich.)--Buildings, structures, etc.",Grand Rapids (Mich.),geographic,"Buildings, structures, etc.",topical
geogname,lcsh,"Kalamazoo (Mich.)--Buildings, structures, etc.",Kalamazoo (Mich.),geographic,"Buildings, structures, etc.",topical
geogname,lcsh,"Monroe (Mich.)--Buildings, structures, etc.",Monroe (Mich.),geographic,"Buildings, structures, etc.",topical
geogname,lcsh,"Saint Clair County (Mich.)--Buildings, structures, etc.",Saint Clair County (Mich.),geographic,"Buildings, structures, etc.",topical
geogname,lcsh,"Saline (Mich.)--Buildings, structures, etc.",Saline (Mich.),geographic,"Buildings, structures, etc.",topical
geogname,lcsh,Saint Clair County (Mich.),Saint Clair County (Mich.),geographic
geogname,lcsh,Yale (Mich.),Yale (Mich.),geographic
geogname,lcsh,China--History--1949-,China,geographic,History,topical,1949-,temporal
geogname,lcsh,China--Study and teaching.,China,geographic,Study and teaching.,topical
geogname,lcsh,Cleveland (Ohio),Cleveland (Ohio),geographic
geogname,lcsh,Metz (Mich.),Metz (Mich.),geographic
geogname,lcsh,Michigan--Church history.,Michigan,geographic,Church history.,topical
geogname,lcsh,Camp Filibert Roth (University of Michigan),Camp Filibert Roth (University of Michigan),geographic
geogname,lcsh,Alger County (Mich.),Alger County (Mich.),geographic
geogname,lcsh,"Beaver Lake (Alger County, Mich.)","Beaver Lake (Alger County, Mich.)",geographic
geogname,lcsh,Golden Lake (Mich.),Golden Lake (Mich.),geographic
geogname,lcsh,"Grand Island (Alger County, Mich.)","Grand Island (Alger County, Mich.)",geographic
geogname,lcsh,Grand Traverse Bay (Mich.),Grand Traverse Bay (Mich.),geographic
geogname,lcsh,Great Lakes Region--Research.,Great Lakes Region,geographic,Research.,topical
geogname,lcsh,"Michigan, Lake.","Michigan, Lake.",geographic
geogname,lcsh,Bean Creek (Mich.),Bean Creek (Mich.),geographic
geogname,lcsh,Blissfield (Mich.),Blissfield (Mich.),geographic
geogname,lcsh,Michigan--Boundaries--Ohio.,Michigan,geographic,Boundaries,topical,Ohio.,geographic
geogname,lcsh,Monroe County (Mich.),Monroe County (Mich.),geographic
geogname,lcsh,Pennsylvania.,Pennsylvania.,geographic
geogname,lcsh,Ohio--Boundaries--Michigan.,Ohio,geographic,Boundaries,topical,Michigan.,geographic
geogname,lcsh,Raisin River (Mich.),Raisin River (Mich.),geographic
geogname,lcsh,Berrien Springs (Mich.),Berrien Springs (Mich.),geographic
geogname,lcsh,Fayette State Park (Mich.),Fayette State Park (Mich.),geographic
geogname,lcsh,Frankenmuth (Mich.),Frankenmuth (Mich.),geographic
geogname,lcsh,Gaylord (Mich.),Gaylord (Mich.),geographic
geogname,lcsh,Indian River (Mich.),Indian River (Mich.),geographic
geogname,lcsh,Isle Royale National Park (Mich.),Isle Royale National Park (Mich.),geographic
geogname,lcsh,"Fort Michilimackinac (Mackinaw City, Mich.)","Fort Michilimackinac (Mackinaw City, Mich.)",geographic
geogname,lcsh,Old Mill Creek State Park (Mich.),Old Mill Creek State Park (Mich.),geographic
geogname,lcsh,Pictured Rocks National Lakeshore (Mich.),Pictured Rocks National Lakeshore (Mich.),geographic
geogname,lcsh,Pigeon River Country State Forest (Mich.),Pigeon River Country State Forest (Mich.),geographic
geogname,lcsh,Porcupine Mountains Region (Mich.),Porcupine Mountains Region (Mich.),geographic
geogname,lcsh,Alpena (Mich.)--Charters.,Alpena (Mich.),geographic,Charters.,topical
geogname,lcsh,Ann Arbor (Mich.)--Charters.,Ann Arbor (Mich.),geographic,Charters.,topical
geogname,lcsh,Battle Creek (Mich.)--Charters.,Battle Creek (Mich.),geographic,Charters.,topical
geogname,lcsh,Benton Harbor (Mich.)--Charters.,Benton Harbor (Mich.),geographic,Charters.,topical
geogname,lcsh,Birmingham (Mich.)--Charters.,Birmingham (Mich.),geographic,Charters.,topical
geogname,lcsh,Cadillac (Mich.)--Charters.,Cadillac (Mich.),geographic,Charters.,topical
geogname,lcsh,Dearborn (Mich.)--Charters.,Dearborn (Mich.),geographic,Charters.,topical
geogname,lcsh,Detroit (Mich.)--Charters.,Detroit (Mich.),geographic,Charters.,topical
geogname,lcsh,"East Ann Arbor (Ann Arbor, Mich.)--Charters.","East Ann Arbor (Ann Arbor, Mich.)",geographic,Charters.,topical
geogname,lcsh,Eastpointe (Mich.)--Charters.,Eastpointe (Mich.),geographic,Charters.,topical
geogname,lcsh,East Lansing (Mich.)--Charters.,East Lansing (Mich.),geographic,Charters.,topical
geogname,lcsh,Gaylord (Mich.)--Charters.,Gaylord (Mich.),geographic,Charters.,topical
geogname,lcsh,Grosse Pointe Woods (Mich.)--Charters.,Grosse Pointe Woods (Mich.),geographic,Charters.,topical
geogname,lcsh,Hazel Park (Mich.)--Charters.,Hazel Park (Mich.),geographic,Charters.,topical
geogname,lcsh,Holland (Mich.)--Charters.,Holland (Mich.),geographic,Charters.,topical
geogname,lcsh,Inkster (Mich.)--Charters.,Inkster (Mich.),geographic,Charters.,topical
geogname,lcsh,Jackson (Mich.)--Charters.,Jackson (Mich.),geographic,Charters.,topical
geogname,lcsh,Kalamazoo (Mich.)--Charters.,Kalamazoo (Mich.),geographic,Charters.,topical
geogname,lcsh,Ludington (Mich.)--Charters.,Ludington (Mich.),geographic,Charters.,topical
geogname,lcsh,Marquette (Mich.)--Charters.,Marquette (Mich.),geographic,Charters.,topical
geogname,lcsh,Midland (Mich.)--Charters.,Midland (Mich.),geographic,Charters.,topical
geogname,lcsh,Monroe (Mich.)--Charters.,Monroe (Mich.),geographic,Charters.,topical
geogname,lcsh,Mount Clemens (Mich.)--Charters.,Mount Clemens (Mich.),geographic,Charters.,topical
geogname,lcsh,Mount Pleasant (Mich.)--Charters.,Mount Pleasant (Mich.),geographic,Charters.,topical
geogname,lcsh,Muskegon (Mich.)--Charters.,Muskegon (Mich.),geographic,Charters.,topical
geogname,lcsh,Muskegon Heights (Mich.)--Charters.,Muskegon Heights (Mich.),geographic,Charters.,topical
geogname,lcsh,Parchment (Mich.)--Charters.,Parchment (Mich.),geographic,Charters.,topical
geogname,lcsh,Petoskey (Mich.)--Charters.,Petoskey (Mich.),geographic,Charters.,topical
geogname,lcsh,Pontiac (Mich.)--Charters.,Pontiac (Mich.),geographic,Charters.,topical
geogname,lcsh,Reed City (Mich.)--Charters.,Reed City (Mich.),geographic,Charters.,topical
geogname,lcsh,Rochester (Mich.)--Charters.,Rochester (Mich.),geographic,Charters.,topical
geogname,lcsh,Roosevelt Park (Mich.)--Charters.,Roosevelt Park (Mich.),geographic,Charters.,topical
geogname,lcsh,Royal Oak (Mich.)--Charters.,Royal Oak (Mich.),geographic,Charters.,topical
geogname,lcsh,Saginaw (Mich.)--Charters.,Saginaw (Mich.),geographic,Charters.,topical
geogname,lcsh,Saint Clair Shores (Mich.)--Charters.,Saint Clair Shores (Mich.),geographic,Charters.,topical
geogname,lcsh,Sault Sainte Marie (Mich.)--Charters.,Sault Sainte Marie (Mich.),geographic,Charters.,topical
geogname,lcsh,Scottville (Mich.)--Charters.,Scottville (Mich.),geographic,Charters.,topical
geogname,lcsh,South Haven (Mich.)--Charters.,South Haven (Mich.),geographic,Charters.,topical
geogname,lcsh,Tecumseh (Mich.)--Charters.,Tecumseh (Mich.),geographic,Charters.,topical
geogname,lcsh,Traverse City (Mich.)--Charters.,Traverse City (Mich.),geographic,Charters.,topical
geogname,lcsh,Troy (Mich.)--Charters.,Troy (Mich.),geographic,Charters.,topical
geogname,lcsh,Walled Lake (Mich.)--Charters.,Walled Lake (Mich.),geographic,Charters.,topical
geogname,lcsh,Warren (Mich.)--Charters.,Warren (Mich.),geographic,Charters.,topical
geogname,lcsh,Wyoming (Mich.)--Charters.,Wyoming (Mich.),geographic,Charters.,topical
geogname,lcsh,Ypsilanti (Mich.)--Charters.,Ypsilanti (Mich.),geographic,Charters.,topical
geogname,lcsh,Duck Lake (Mich.),Duck Lake (Mich.),geographic
geogname,lcsh,"Lincoln (Mason County, Mich.)","Lincoln (Mason County, Mich.)",geographic
geogname,lcsh,Mason County (Mich.),Mason County (Mich.),geographic
geogname,lcsh,Mears (Mich.),Mears (Mich.),geographic
geogname,lcsh,Oceana County (Mich.),Oceana County (Mich.),geographic
geogname,lcsh,Pentwater (Mich.),Pentwater (Mich.),geographic
geogname,lcsh,"Silver Lake (Oceana County, Mich.)","Silver Lake (Oceana County, Mich.)",geographic
geogname,lcsh,"White Lake (Muskegon County, Mich.)","White Lake (Muskegon County, Mich.)",geographic
geogname,lcsh,"Iwo Jima (Volcano Islands, Japan)","Iwo Jima (Volcano Islands, Japan)",geographic
geogname,lcsh,Detroit (Mich.)--Politics and government--21st century.,Detroit (Mich.),geographic,Politics and government,topical,21st century.,temporal
geogname,lcsh,Alcona County (Mich.),Alcona County (Mich.),geographic
geogname,lcsh,Antrim County (Mich.),Antrim County (Mich.),geographic
geogname,lcsh,Arenac County (Mich.),Arenac County (Mich.),geographic
geogname,lcsh,Benzie County (Mich.),Benzie County (Mich.),geographic
geogname,lcsh,Charlevoix County (Mich.),Charlevoix County (Mich.),geographic
geogname,lcsh,Gladwin County (Mich.),Gladwin County (Mich.),geographic
geogname,lcsh,Grand Traverse County (Mich.),Grand Traverse County (Mich.),geographic
geogname,lcsh,Houghton County (Mich.),Houghton County (Mich.),geographic
geogname,lcsh,Iosco County (Mich.),Iosco County (Mich.),geographic
geogname,lcsh,Isabella County (Mich.),Isabella County (Mich.),geographic
geogname,lcsh,Keweenaw County (Mich.),Keweenaw County (Mich.),geographic
geogname,lcsh,Lake County (Mich.),Lake County (Mich.),geographic
geogname,lcsh,Montmorency County (Mich.),Montmorency County (Mich.),geographic
geogname,lcsh,Newaygo County (Mich.),Newaygo County (Mich.),geographic
geogname,lcsh,Ogemaw County (Mich.),Ogemaw County (Mich.),geographic
geogname,lcsh,Osceola County (Mich.),Osceola County (Mich.),geographic
geogname,lcsh,Oscoda County (Mich.),Oscoda County (Mich.),geographic
geogname,lcsh,Roscommon County (Mich.),Roscommon County (Mich.),geographic
geogname,lcsh,Van Buren County (Mich.),Van Buren County (Mich.),geographic
geogname,lcsh,Dearborn Heights (Mich.)--Church history.,Dearborn Heights (Mich.),geographic,Church history.,topical
geogname,lcsh,Livonia (Mich.)--Church history.,Livonia (Mich.),geographic,Church history.,topical
geogname,lcsh,Barry County (Mich.),Barry County (Mich.),geographic
geogname,lcsh,Berrien County (Mich.),Berrien County (Mich.),geographic
geogname,lcsh,Saint Joseph County (Mich.),Saint Joseph County (Mich.),geographic
geogname,lcsh,United States--Politics and government--1945-1953.,United States,geographic,Politics and government,topical,1945-1953.,temporal
geogname,lcsh,Clinton (Mich.),Clinton (Mich.),geographic
geogname,lcsh,Ohio.,Ohio.,geographic
geogname,lcsh,Shoreham (Mich.),Shoreham (Mich.),geographic
geogname,lcsh,Hill Auditorium (University of Michigan),Hill Auditorium (University of Michigan),geographic
geogname,lcsh,"Spain--History--Civil War, 1936-1939.",Spain,geographic,History,topical,"Civil War, 1936-1939.",temporal
geogname,lcsh,Peru--Foreign relations--United States.,Peru,geographic,Foreign relations,topical,United States.,geographic
geogname,lcsh,United States--Foreign relations--Peru.,United States,geographic,Foreign relations,topical,Peru.,geographic
geogname,lcsh,Student unions--Management.,Student unions,geographic,Management.,topical
geogname,lcsh,"Mackinac, Straits of (Mich.)","Mackinac, Straits of (Mich.)",geographic
geogname,lcsh,Okayama-shi (Japan),Okayama-shi (Japan),geographic
geogname,lcsh,Japan--Rural conditions.,Japan,geographic,Rural conditions.,topical
geogname,lcsh,Argentina.,Argentina.,geographic
geogname,lcsh,"East Saginaw (Saginaw, Mich.)","East Saginaw (Saginaw, Mich.)",geographic
geogname,lcsh,Wyandotte (Mich.)--History.,Wyandotte (Mich.),geographic,History.,topical
geogname,lcsh,Ecorse River (Mich.),Ecorse River (Mich.),geographic
geogname,lcsh,Ecorse (Mich.),Ecorse (Mich.),geographic
geogname,lcsh,Burma.,Burma.,geographic
geogname,lcsh,Canal Zone.,Canal Zone.,geographic
geogname,lcsh,Florida.,Florida.,geographic
geogname,lcsh,Panama.,Panama.,geographic
geogname,lcsh,Panama Canal (Panama),Panama Canal (Panama),geographic
geogname,lcsh,Romania.,Romania.,geographic
geogname,lcsh,Albert Lea (Minn.),Albert Lea (Minn.),geographic
geogname,lcsh,Costa Rica.,Costa Rica.,geographic
geogname,lcsh,Grand Rapids (Mich.)--Race relations.,Grand Rapids (Mich.),geographic,Race relations.,topical
geogname,lcsh,Lebanon.,Lebanon.,geographic
geogname,lcsh,Colorado River (Colo.-Mexico),Colorado River (Colo.-Mexico),geographic
geogname,lcsh,Arizona.,Arizona.,geographic
geogname,lcsh,Utah.,Utah.,geographic
geogname,lcsh,Bogardus Engineering Camp (University of Michigan),Bogardus Engineering Camp (University of Michigan),geographic
geogname,lcsh,Douglas Lake (Mich.),Douglas Lake (Mich.),geographic
geogname,lcsh,Camp Davis (University of Michigan),Camp Davis (University of Michigan),geographic
geogname,lcsh,Wyoming.,Wyoming.,geographic
geogname,lcsh,Calhoun County (Mich.),Calhoun County (Mich.),geographic
geogname,lcsh,Medicine.,Medicine.,geographic
geogname,lcsh,Surgery.,Surgery.,geographic
geogname,lcsh,Brighton (Utah),Brighton (Utah),geographic
geogname,lcsh,Carrabassett Valley (Me. : Town),Carrabassett Valley (Me. : Town),geographic
geogname,lcsh,Crystal Mountain (Wash.),Crystal Mountain (Wash.),geographic
geogname,lcsh,Lincoln (N.H.),Lincoln (N.H.),geographic
geogname,lcsh,Michigan--Economic conditions.,Michigan,geographic,Economic conditions.,topical
geogname,lcsh,Michigan--Social life and customs.,Michigan,geographic,Social life and customs.,topical
geogname,lcsh,Newry (Me.),Newry (Me.),geographic
geogname,lcsh,Snoqualmie Pass (Wash.),Snoqualmie Pass (Wash.),geographic
geogname,lcsh,West Vancouver (B.C.),West Vancouver (B.C.),geographic
geogname,lcsh,"Shady Trails Camp (Northport, Mich.)","Shady Trails Camp (Northport, Mich.)",geographic
geogname,lcsh,Evart (Mich.),Evart (Mich.),geographic
geogname,lcsh,Alpena County (Mich.),Alpena County (Mich.),geographic
geogname,lcsh,United States--Politics and government--1913-1921.,United States,geographic,Politics and government,topical,1913-1921.,temporal
geogname,lcsh,United States--Politics and government--1921-1923.,United States,geographic,Politics and government,topical,1921-1923.,temporal
geogname,lcsh,"Salem (Washtenaw County, Mich. : Township)","Salem (Washtenaw County, Mich. : Township)",geographic
geogname,lcsh,Van Buren (Mich. : Township),Van Buren (Mich. : Township),geographic
geogname,lcsh,United States--Social life and customs--1945-1970.,United States,geographic,Social life and customs,topical,1945-1970.,temporal
geogname,lcsh,Tipton (Mich.),Tipton (Mich.),geographic
geogname,lcsh,United States--Politics and government--1865-1900.,United States,geographic,Politics and government,topical,1865-1900.,temporal
geogname,lcsh,United States--Politics and government--1901-1953.,United States,geographic,Politics and government,topical,1901-1953.,temporal
geogname,lcsh,Saint Lawrence Seaway.,Saint Lawrence Seaway.,geographic
geogname,lcsh,Chicago Sanitary and Ship Canal (Ill.),Chicago Sanitary and Ship Canal (Ill.),geographic
geogname,lcsh,Manistee River (Mich.),Manistee River (Mich.),geographic
geogname,lcsh,Ann Arbor (Mich.)--Genealogy.,Ann Arbor (Mich.),geographic,Genealogy.,topical
geogname,lcsh,Macomb County (Mich.)--Genealogy.,Macomb County (Mich.),geographic,Genealogy.,topical
geogname,lcsh,New York (State)--New York.,New York (State),geographic,New York.,geographic
geogname,lcsh,Kalamazoo River (Mich.),Kalamazoo River (Mich.),geographic
geogname,lcsh,Keweenaw Peninsula (Mich.),Keweenaw Peninsula (Mich.),geographic
geogname,lcsh,Fairfield (Mich.),Fairfield (Mich.),geographic
geogname,lcsh,Fentonville (Mich.),Fentonville (Mich.),geographic
geogname,lcsh,Marathon (Mich.),Marathon (Mich.),geographic
geogname,lcsh,Odessa (Mich.),Odessa (Mich.),geographic
geogname,lcsh,Yellowstone National Park.,Yellowstone National Park.,geographic
geogname,lcsh,Africa--Economic policy.,Africa,geographic,Economic policy.,topical
geogname,lcsh,Niagara Falls (N.Y. and Ont.),Niagara Falls (N.Y. and Ont.),geographic
geogname,lcsh,Saint Lawrence River.,Saint Lawrence River.,geographic
geogname,lcsh,Petersburg (Mich.),Petersburg (Mich.),geographic
geogname,lcsh,Tahiti.,Tahiti.,geographic
geogname,lcsh,Pittsfield Charter Township (Mich.),Pittsfield Charter Township (Mich.),geographic
geogname,lcsh,Association Island (N.Y.),Association Island (N.Y.),geographic
geogname,lcsh,Hartland (Mich.)--Economic conditions.,Hartland (Mich.),geographic,Economic conditions.,topical
geogname,lcsh,"Asia, Southeastern--Study and teaching.","Asia, Southeastern",geographic,Study and teaching.,topical
geogname,lcsh,South Asia--Study and teaching.,South Asia,geographic,Study and teaching.,topical
geogname,lcsh,Bermuda Islands.,Bermuda Islands.,geographic
geogname,lcsh,Dominican Republic.,Dominican Republic.,geographic
geogname,lcsh,Georgetown (Guyana),Georgetown (Guyana),geographic
geogname,lcsh,Idlewild (Mich.),Idlewild (Mich.),geographic
geogname,lcsh,"Forest Hills (New York, N.Y.)","Forest Hills (New York, N.Y.)",geographic
geogname,lcsh,United States--Religion--1960-,United States,geographic,Religion,topical,1960-,temporal
geogname,lcsh,Trowbridge (Mich.),Trowbridge (Mich.),geographic
geogname,lcsh,Southern states.,Southern states.,geographic
geogname,lcsh,Alabama.,Alabama.,geographic
geogname,lcsh,Georgia.,Georgia.,geographic
geogname,lcsh,Sumatra (Indonesia),Sumatra (Indonesia),geographic
geogname,lcsh,Indonesia.,Indonesia.,geographic
geogname,lcsh,Maine.,Maine.,geographic
geogname,lcsh,Nevada.,Nevada.,geographic
geogname,lcsh,Menominee (Mich.),Menominee (Mich.),geographic
geogname,lcsh,"Fort Wayne (Detroit, Mich.)","Fort Wayne (Detroit, Mich.)",geographic
geogname,lcsh,Public schools--Michigan.,Public schools,geographic,Michigan.,geographic
geogname,lcsh,Ottawa National Forest (Mich.),Ottawa National Forest (Mich.),geographic
geogname,lcsh,Sylvania Recreation Area (Mich.),Sylvania Recreation Area (Mich.),geographic
geogname,lcsh,Idaho.,Idaho.,geographic
geogname,lcsh,Northfield (Mich. : Township),Northfield (Mich. : Township),geographic
geogname,lcsh,"Sylvan (Washtenaw County, Mich. : Township)","Sylvan (Washtenaw County, Mich. : Township)",geographic
geogname,lcsh,Ypsilanti (Mich. : Township),Ypsilanti (Mich. : Township),geographic
geogname,lcsh,California--Description and travel.,California,geographic,Description and travel.,topical
geogname,lcsh,Yugoslavia.,Yugoslavia.,geographic
geogname,lcsh,Yugoslavia--History--1918-1945.,Yugoslavia,geographic,History,topical,1918-1945.,temporal
geogname,lcsh,Yugoslavia--History--1945-1980.,Yugoslavia,geographic,History,topical,1945-1980.,temporal
geogname,lcsh,Sermons--American.,Sermons,geographic,American.,geographic
geogname,lcsh,Emmet County (Mich.),Emmet County (Mich.),geographic
geogname,lcsh,Michigan--Description and travel.,Michigan,geographic,Description and travel.,topical
geogname,lcsh,Harbor Springs (Mich.)--Panoramic views.,Harbor Springs (Mich.),geographic,Panoramic views.,genre_form
geogname,lcsh,Langston (Mich.),Langston (Mich.),geographic
geogname,lcsh,Montcalm County (Mich.),Montcalm County (Mich.),geographic
geogname,lcsh,Inskter (Mich.),Inskter (Mich.),geographic
geogname,lcsh,Detroit (Mich.)--Race relations.,Detroit (Mich.),geographic,Race relations.,topical
geogname,lcsh,Netherlands--Emigration and immigration.,Netherlands,geographic,Emigration and immigration.,topical
geogname,lcsh,"China--History--Boxer Rebellion, 1899-1901.",China,geographic,History,topical,"Boxer Rebellion, 1899-1901.",temporal
geogname,lcsh,Detroit (Mich.)--Social conditions.,Detroit (Mich.),geographic,Social conditions.,topical
geogname,lcsh,Isle Royale (Mich.),Isle Royale (Mich.),geographic
geogname,lcsh,Ann Arbor (Mich.)--Climate.,Ann Arbor (Mich.),geographic,Climate.,topical
geogname,lcsh,Mexico--Frontier troubles--1910-,Mexico,geographic,Frontier troubles,temporal,1910-,temporal
geogname,lcsh,"Garden Island (Charlevoix County, Mich.)","Garden Island (Charlevoix County, Mich.)",geographic
geogname,lcsh,United States--Politics and government--1961-1963.,United States,geographic,Politics and government,topical,1961-1963.,temporal
geogname,lcsh,Detroit (Mich.)--Maps.,Detroit (Mich.),geographic,Maps.,genre_form
geogname,lcsh,Livingston County (Mich.)--Maps.,Livingston County (Mich.),geographic,Maps.,genre_form
geogname,lcsh,Michigan--Maps.,Michigan,geographic,Maps.,genre_form
geogname,lcsh,"Resder, Jerome & Duffield's Subdivision (Detroit, Mich.)--Maps.","Resder, Jerome & Duffield's Subdivision (Detroit, Mich.)",geographic,Maps.,genre_form
geogname,lcsh,Alaska.,Alaska.,geographic
geogname,lcsh,East Asia.,East Asia.,geographic
geogname,lcsh,Whitmore Lake (Mich.),Whitmore Lake (Mich.),geographic
geogname,lcsh,Venus (Planet)--Atmosphere.,Venus (Planet),geographic,Atmosphere.,topical
geogname,lcsh,Essexville (Mich.),Essexville (Mich.),geographic
geogname,lcsh,Flat River (Mich.),Flat River (Mich.),geographic
geogname,lcsh,"East Saginaw (Saginaw, Mich.)--Maps.","East Saginaw (Saginaw, Mich.)",geographic,Maps.,genre_form
geogname,lcsh,"Emerson's Addition (Saginaw, Mich.)--Maps.","Emerson's Addition (Saginaw, Mich.)",geographic,Maps.,genre_form
geogname,lcsh,"Forest Hill Cemetery (Ann Arbor, Mich)--Maps.","Forest Hill Cemetery (Ann Arbor, Mich)",geographic,Maps.,genre_form
geogname,lcsh,"Huron, Lake, Region (Mich. and Ont.)--Maps.","Huron, Lake, Region (Mich. and Ont.)",geographic,Maps.,genre_form
geogname,lcsh,Marquette County (Mich.)--Maps.,Marquette County (Mich.),geographic,Maps.,genre_form
geogname,lcsh,Bridgeton (Mich.),Bridgeton (Mich.),geographic
geogname,lcsh,Colorado.,Colorado.,geographic
geogname,lcsh,Dakota Territory.,Dakota Territory.,geographic
geogname,lcsh,Iowa.,Iowa.,geographic
geogname,lcsh,United States--Social life and customs--19th century.,United States,geographic,Social life and customs,topical,19th century.,temporal
geogname,lcsh,Minnesota.,Minnesota.,geographic
geogname,lcsh,Allentown (Mich.),Allentown (Mich.),geographic
geogname,lcsh,Imlay City (Mich.),Imlay City (Mich.),geographic
geogname,lcsh,Fayette (Mich.),Fayette (Mich.),geographic
geogname,lcsh,Grand Sable Dunes (Mich.),Grand Sable Dunes (Mich.),geographic
geogname,lcsh,Kalkaska (Mich.),Kalkaska (Mich.),geographic
geogname,lcsh,Pictured Rocks (Mich.),Pictured Rocks (Mich.),geographic
geogname,lcsh,"Lower Falls (Chippewa County, Mich.)","Lower Falls (Chippewa County, Mich.)",geographic
geogname,lcsh,"Upper Falls (Luce County, Mich.)","Upper Falls (Luce County, Mich.)",geographic
geogname,lcsh,Middle East--Description and travel.,Middle East,geographic,Description and travel.,topical
geogname,lcsh,West (U.S.)--Description and travel.,West (U.S.),geographic,Description and travel.,topical
geogname,lcsh,Hillsdale (Mich.)--Dwellings.,Hillsdale (Mich.),geographic,Dwellings.,topical
geogname,lcsh,Green Pastures Camp (Mich.),Green Pastures Camp (Mich.),geographic
geogname,lcsh,Saginaw County (Mich.),Saginaw County (Mich.),geographic
geogname,lcsh,Ypsilanti (Mich.)--Politics and government--20th century.,Ypsilanti (Mich.),geographic,Politics and government,topical,20th century.,temporal
geogname,lcsh,Dansville (Mich.),Dansville (Mich.),geographic
geogname,lcsh,Ingham County (Mich.),Ingham County (Mich.),geographic
geogname,lcsh,Finance.,Finance.,geographic
geogname,lcsh,Tahquamenon Falls State Park (Mich.),Tahquamenon Falls State Park (Mich.),geographic
geogname,lcsh,"Holland (Mich.)--Buildings, structures, etc.",Holland (Mich.),geographic,"Buildings, structures, etc.",topical
geogname,lcsh,"Manchester (Mich.)--Buildings, structures, etc.",Manchester (Mich.),geographic,"Buildings, structures, etc.",topical
geogname,lcsh,Indiana.,Indiana.,geographic
geogname,lcsh,Missouri.,Missouri.,geographic
geogname,lcsh,Saint Louis (Mo.),Saint Louis (Mo.),geographic
geogname,lcsh,Europe--History--Study and teaching.,Europe,geographic,History,topical,Study and teaching.,topical
geogname,lcsh,"Asia, Southeastern.","Asia, Southeastern.",geographic
geogname,lcsh,Cambodia.,Cambodia.,geographic
geogname,lcsh,Laos.,Laos.,geographic
geogname,lcsh,Thailand.,Thailand.,geographic
geogname,lcsh,Vietnam.,Vietnam.,geographic
geogname,lcsh,Peck (Mich.),Peck (Mich.),geographic
geogname,lcsh,Nankin Mills (Mich.),Nankin Mills (Mich.),geographic
geogname,lcsh,Pikes Peak (Colo.)--1887.,Pikes Peak (Colo.),geographic,1887.,temporal
geogname,lcsh,"Pikes Peak (Westland, Mich.)","Pikes Peak (Westland, Mich.)",geographic
geogname,lcsh,"Elmwood Cemetery (Detroit, Mich.)","Elmwood Cemetery (Detroit, Mich.)",geographic
geogname,lcsh,Chippewa Lake (Mich.),Chippewa Lake (Mich.),geographic
geogname,lcsh,Custer (Mich.),Custer (Mich.),geographic
geogname,lcsh,Elk Rapids (Mich.),Elk Rapids (Mich.),geographic
geogname,lcsh,Hancock (Mich.),Hancock (Mich.),geographic
geogname,lcsh,Michigan City (Ind.),Michigan City (Ind.),geographic
geogname,lcsh,Montague (Mich.),Montague (Mich.),geographic
geogname,lcsh,Rapid River (Mich.),Rapid River (Mich.),geographic
geogname,lcsh,Vulcan (Mich.),Vulcan (Mich.),geographic
geogname,lcsh,Sweden--Emigration and immigration.,Sweden,geographic,Emigration and immigration.,topical
geogname,lcsh,Indiana--Emigration and immigration.,Indiana,geographic,Emigration and immigration.,topical
geogname,lcsh,Unionville (Mich.),Unionville (Mich.),geographic
geogname,lcsh,Missaukee County (Mich.),Missaukee County (Mich.),geographic
geogname,lcsh,France.,France.,geographic
geogname,lcsh,Michigan--Politics and government.,Michigan,geographic,Politics and government.,topical
geogname,lcsh,Manchester (Mich. : Township),Manchester (Mich. : Township),geographic
geogname,lcsh,Allen Park (Mich.),Allen Park (Mich.),geographic
geogname,lcsh,Au Sable (Mich.),Au Sable (Mich.),geographic
geogname,lcsh,Beechville (Mich.),Beechville (Mich.),geographic
geogname,lcsh,Belleville (Mich.),Belleville (Mich.),geographic
geogname,lcsh,Bridgehampton (Mich.),Bridgehampton (Mich.),geographic
geogname,lcsh,Brooklyn (Mich.),Brooklyn (Mich.),geographic
geogname,lcsh,Carsonville (Mich.),Carsonville (Mich.),geographic
geogname,lcsh,Ferndale (Mich.),Ferndale (Mich.),geographic
geogname,lcsh,Gagetown (Mich.),Gagetown (Mich.),geographic
geogname,lcsh,Gladstone (Mich.),Gladstone (Mich.),geographic
geogname,lcsh,Grass Lake (Mich.),Grass Lake (Mich.),geographic
geogname,lcsh,Sans Souci (Mich.),Sans Souci (Mich.),geographic
geogname,lcsh,Hazel Park (Mich.),Hazel Park (Mich.),geographic
geogname,lcsh,Henrietta (Mich.),Henrietta (Mich.),geographic
geogname,lcsh,Highland Park (Mich.),Highland Park (Mich.),geographic
geogname,lcsh,Hillman (Mich.),Hillman (Mich.),geographic
geogname,lcsh,Long Rapids (Mich.),Long Rapids (Mich.),geographic
